DATE,REGION,PRODUCT,CAMPAIGN_NAME,CUSTOMER_ID,CHANNEL,RESPONSE_STATUS,REVENUE,SPEND,QUALIFIED,APPROVED,ISSUED,CREDIT_SCORE,PROPENSITY_CARD_SCORE
2025-08-19,South,Credit Card,Prepaid card awareness campaign,CUST_691180,Social,no_response,0.0,107.14,0,0,0,662,0.494
2025-07-18,Northeast,Personal Loan,Personal loan awareness campaign,CUST_480454,Search,no_response,0.0,207.45,0,0,0,677,0.314
2025-08-01,South,Credit Card,Prepaid card awareness campaign,CUST_606637,CRM,engaged,0.0,48.71,1,1,0,719,0.732
2025-06-22,Northeast,Stocks,Stocks awareness campaign,CUST_601106,Social,no_response,0.0,148.25,0,0,0,669,0.164
2025-08-15,Northeast,Stocks,Stocks awareness campaign,CUST_424399,Search,engaged,0.0,150.49,1,0,0,773,0.413
2025-07-23,West,Personal Loan,Personal loan awareness campaign,CUST_600868,Social,engaged,0.0,168.57,1,1,0,688,0.508
2025-07-21,Northeast,Bonds,Bonds awareness campaign,CUST_422564,Social,engaged,0.0,154.03,1,1,0,759,0.34
2025-08-11,Northeast,Credit Card,Prepaid card awareness campaign,CUST_908618,Search,no_response,0.0,250.21,0,0,0,640,0.811
2025-07-30,Northeast,Personal Loan,Objective loan awareness campaign,CUST_480454,Search,engaged,0.0,231.02,1,1,0,612,0.666
2025-06-10,Midwest,Credit Card,Credit card awareness campaign,CUST_552780,Mobile App,converted,1367.74,147.23,1,1,1,706,0.48
2025-06-29,South,Credit Card,Prepaid card awareness campaign,CUST_431477,Social,no_response,0.0,102.15,0,0,0,626,0.728
2025-06-19,Northeast,Credit Card,Credit card awareness campaign,CUST_316902,Mobile App,engaged,0.0,157.24,1,1,0,811,0.58
2025-08-09,West,Personal Loan,Objective loan awareness campaign,CUST_520700,Mobile App,no_response,0.0,128.42,0,0,0,628,0.432
2025-06-07,South,Credit Card,Credit card awareness campaign,CUST_472347,Search,engaged,0.0,210.84,1,0,0,658,0.423
2025-06-22,Northeast,Credit Card,Credit card awareness campaign,CUST_074572,Branch,engaged,0.0,88.34,1,1,0,745,0.614
2025-07-27,Northeast,Bonds,Bonds awareness campaign,CUST_148628,CRM,no_response,0.0,49.21,0,0,0,685,0.293
2025-08-05,South,Personal Loan,Objective loan awareness campaign,CUST_962393,WhatsApp,no_response,0.0,120.4,0,0,0,629,0.416
2025-07-19,South,Bonds,Bonds awareness campaign,CUST_468517,Search,no_response,0.0,299.45,0,0,0,842,0.339
2025-08-20,West,Credit Card,Credit card awareness campaign,CUST_714880,Social,no_response,0.0,190.11,0,0,0,660,0.69
2025-08-25,South,Credit Card,Credit card awareness campaign,CUST_320191,Search,no_response,0.0,166.07,0,0,0,708,0.872
2025-06-15,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_494372,CRM,converted,14280.68,27.21,1,0,1,707,0.593
2025-08-28,Midwest,Credit Card,Credit card awareness campaign,CUST_171664,Mobile App,engaged,0.0,177.76,1,1,0,763,0.762
2025-07-29,West,Personal Loan,Objective loan awareness campaign,CUST_458659,WhatsApp,no_response,0.0,92.51,0,0,0,748,0.369
2025-07-31,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_989760,Branch,engaged,0.0,56.96,1,1,0,670,0.368
2025-06-12,South,Personal Loan,Objective loan awareness campaign,CUST_683553,Mobile App,converted,7717.18,181.07,1,1,1,700,0.072
2025-07-29,West,Credit Card,Credit card awareness campaign,CUST_857632,WhatsApp,no_response,0.0,70.61,0,0,0,706,0.472
2025-08-08,South,Personal Loan,Personal loan awareness campaign,CUST_535041,Search,no_response,0.0,196.67,0,0,0,765,0.56
2025-07-26,Midwest,Credit Card,Credit card awareness campaign,CUST_555835,Mobile App,engaged,0.0,158.37,1,1,0,650,0.966
2025-06-11,Midwest,Stocks,Stocks awareness campaign,CUST_607825,Affiliates,engaged,0.0,129.89,1,1,0,841,0.634
2025-07-21,Northeast,Personal Loan,Objective loan awareness campaign,CUST_311861,Search,no_response,0.0,213.98,0,0,0,674,0.1
2025-08-27,Northeast,Bonds,Bonds awareness campaign,CUST_866100,CRM,no_response,0.0,76.34,0,0,0,719,0.153
2025-08-08,South,Stocks,Stocks awareness campaign,CUST_616100,Mobile App,no_response,0.0,147.39,0,0,0,650,0.325
2025-06-16,Northeast,Bonds,Bonds awareness campaign,CUST_282128,Social,no_response,0.0,209.9,0,0,0,642,0.763
2025-08-29,Northeast,Stocks,Stocks awareness campaign,CUST_192601,CRM,no_response,0.0,77.0,0,0,0,668,0.106
2025-08-29,Northeast,Personal Loan,Objective loan awareness campaign,CUST_647318,Search,engaged,0.0,220.43,1,0,0,662,0.477
2025-06-19,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_323197,Search,no_response,0.0,91.48,0,0,0,695,0.373
2025-08-15,South,Personal Loan,Objective loan awareness campaign,CUST_877377,Search,no_response,0.0,159.18,0,0,0,661,0.464
2025-07-10,Midwest,Stocks,Stocks awareness campaign,CUST_173976,Branch,no_response,0.0,83.36,0,0,0,762,0.476
2025-07-27,South,Personal Loan,Personal loan awareness campaign,CUST_452114,Mobile App,no_response,0.0,85.74,0,0,0,673,0.167
2025-07-14,Northeast,Personal Loan,Objective loan awareness campaign,CUST_746086,Search,engaged,0.0,202.03,1,1,0,666,0.232
2025-08-13,West,Bonds,Bonds awareness campaign,CUST_144408,Social,no_response,0.0,173.54,0,0,0,696,0.47
2025-09-01,Midwest,Credit Card,Prepaid card awareness campaign,CUST_445757,Social,engaged,0.0,218.78,1,1,0,780,0.612
2025-08-14,Midwest,Personal Loan,Personal loan awareness campaign,CUST_259728,Search,no_response,0.0,188.37,0,0,0,733,0.549
2025-08-26,South,Stocks,Stocks awareness campaign,CUST_546635,CRM,no_response,0.0,50.35,0,0,0,714,0.331
2025-08-28,South,Credit Card,Prepaid card awareness campaign,CUST_871250,WhatsApp,no_response,0.0,88.82,0,0,0,634,0.977
2025-06-12,South,Personal Loan,Personal loan awareness campaign,CUST_922316,WhatsApp,no_response,0.0,97.9,0,0,0,651,0.378
2025-06-26,Northeast,Stocks,Stocks awareness campaign,CUST_244928,Affiliates,no_response,0.0,173.06,0,0,0,643,0.639
2025-08-07,Northeast,Credit Card,Prepaid card awareness campaign,CUST_099659,CRM,engaged,0.0,75.74,1,1,0,798,0.343
2025-07-27,West,Auto Loan,Automobile loan awareness campaign,CUST_280210,Search,no_response,0.0,176.05,0,0,0,752,0.256
2025-06-08,Midwest,Personal Loan,Objective loan awareness campaign,CUST_165872,Search,engaged,0.0,226.61,1,1,0,668,0.515
2025-06-12,West,Personal Loan,Personal loan awareness campaign,CUST_571874,Mobile App,no_response,0.0,155.58,0,0,0,686,0.343
2025-07-20,West,Credit Card,Prepaid card awareness campaign,CUST_638980,Branch,engaged,0.0,63.0,1,1,0,670,0.634
2025-07-29,West,Bonds,Bonds awareness campaign,CUST_599646,Mobile App,no_response,0.0,169.39,0,0,0,667,0.947
2025-06-19,South,Bonds,Bonds awareness campaign,CUST_272370,Mobile App,no_response,0.0,145.21,0,0,0,748,0.518
2025-06-19,West,Personal Loan,Objective loan awareness campaign,CUST_408932,WhatsApp,no_response,0.0,107.75,0,0,0,703,0.38
2025-06-15,Northeast,Credit Card,Credit card awareness campaign,CUST_778071,Mobile App,no_response,0.0,146.79,0,0,0,845,0.664
2025-07-24,Northeast,Personal Loan,Personal loan awareness campaign,CUST_308767,Affiliates,no_response,0.0,196.94,0,0,0,795,0.511
2025-06-04,West,Stocks,Stocks awareness campaign,CUST_375503,Search,no_response,0.0,185.22,0,0,0,799,0.522
2025-07-25,Midwest,Credit Card,Credit card awareness campaign,CUST_696336,Search,converted,1228.61,185.31,1,1,1,760,0.488
2025-07-16,Midwest,Personal Loan,Objective loan awareness campaign,CUST_468415,Search,no_response,0.0,287.34,0,0,0,695,0.282
2025-07-15,Midwest,Credit Card,Prepaid card awareness campaign,CUST_330815,Search,no_response,0.0,254.95,0,0,0,756,0.313
2025-08-04,South,Bonds,Bonds awareness campaign,CUST_477866,Social,engaged,0.0,119.08,1,1,0,699,0.235
2025-07-21,South,Credit Card,Credit card awareness campaign,CUST_321540,WhatsApp,no_response,0.0,94.07,0,0,0,818,0.669
2025-08-08,West,Bonds,Bonds awareness campaign,CUST_255233,Branch,engaged,0.0,28.46,1,1,0,744,0.529
2025-08-11,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_428855,CRM,no_response,0.0,51.39,0,0,0,736,0.706
2025-08-25,Midwest,Bonds,Bonds awareness campaign,CUST_615326,Search,no_response,0.0,272.86,0,0,0,728,0.031
2025-08-14,West,Credit Card,Prepaid card awareness campaign,CUST_899876,Branch,no_response,0.0,67.81,0,0,0,824,0.253
2025-07-20,Midwest,Credit Card,Prepaid card awareness campaign,CUST_267200,Social,engaged,0.0,164.72,1,1,0,634,0.309
2025-07-18,West,Bonds,Bonds awareness campaign,CUST_536113,Search,engaged,0.0,54.1,1,0,0,830,0.652
2025-06-25,West,Bonds,Bonds awareness campaign,CUST_609124,Social,engaged,0.0,144.31,1,0,0,709,0.532
2025-07-27,Northeast,Credit Card,Credit card awareness campaign,CUST_410541,Social,no_response,0.0,173.53,0,0,0,636,0.654
2025-06-16,Northeast,Credit Card,Credit card awareness campaign,CUST_173876,Social,engaged,0.0,178.61,1,0,0,675,0.487
2025-08-26,Northeast,Credit Card,Credit card awareness campaign,CUST_485278,Branch,engaged,0.0,86.84,1,1,0,621,0.808
2025-08-19,South,Credit Card,Credit card awareness campaign,CUST_697586,Branch,engaged,0.0,66.32,1,1,0,759,0.373
2025-06-14,West,Personal Loan,Objective loan awareness campaign,CUST_651519,WhatsApp,no_response,0.0,86.27,0,0,0,658,0.113
2025-08-13,Northeast,Bonds,Bonds awareness campaign,CUST_582262,Search,no_response,0.0,146.73,0,0,0,730,0.753
2025-06-14,South,Personal Loan,Objective loan awareness campaign,CUST_855980,Branch,engaged,0.0,66.42,1,0,0,788,0.406
2025-08-07,Midwest,Stocks,Stocks awareness campaign,CUST_044414,WhatsApp,no_response,0.0,61.61,0,0,0,680,0.213
2025-06-11,Midwest,Credit Card,Prepaid card awareness campaign,CUST_749517,Social,no_response,0.0,86.09,0,0,0,704,0.488
2025-07-17,South,Credit Card,Prepaid card awareness campaign,CUST_187135,WhatsApp,engaged,0.0,65.58,1,0,0,642,0.722
2025-08-02,Northeast,Personal Loan,Personal loan awareness campaign,CUST_396579,CRM,engaged,0.0,82.63,1,1,0,697,0.523
2025-08-08,Northeast,Credit Card,Credit card awareness campaign,CUST_490110,Affiliates,no_response,0.0,167.82,0,0,0,874,0.446
2025-07-11,West,Personal Loan,Personal loan awareness campaign,CUST_227690,Search,no_response,0.0,232.09,0,0,0,767,0.237
2025-08-25,Northeast,Credit Card,Prepaid card awareness campaign,CUST_533682,CRM,engaged,0.0,52.3,1,1,0,704,0.972
2025-08-12,West,Bonds,Bonds awareness campaign,CUST_115699,Search,no_response,0.0,121.52,0,0,0,683,0.485
2025-06-22,Northeast,Stocks,Stocks awareness campaign,CUST_047942,Search,engaged,0.0,271.49,1,1,0,717,0.516
2025-08-03,Northeast,Bonds,Bonds awareness campaign,CUST_814067,Search,no_response,0.0,100.53,0,0,0,728,0.232
2025-08-08,Northeast,Credit Card,Prepaid card awareness campaign,CUST_460253,Mobile App,no_response,0.0,120.58,0,0,0,695,0.327
2025-07-04,Midwest,Credit Card,Credit card awareness campaign,CUST_305191,Social,engaged,0.0,157.82,1,1,0,752,0.521
2025-08-09,Northeast,Credit Card,Credit card awareness campaign,CUST_205009,Social,no_response,0.0,169.22,0,0,0,663,0.541
2025-08-23,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_058498,Social,no_response,0.0,130.94,0,0,0,662,0.559
2025-08-16,South,Credit Card,Credit card awareness campaign,CUST_812139,Mobile App,engaged,0.0,75.67,1,1,0,742,0.675
2025-08-11,Midwest,Credit Card,Prepaid card awareness campaign,CUST_562387,CRM,no_response,0.0,47.98,0,0,0,650,0.24
2025-07-31,Midwest,Credit Card,Credit card awareness campaign,CUST_917651,Mobile App,no_response,0.0,113.79,0,0,0,764,0.658
2025-06-28,Northeast,Personal Loan,Objective loan awareness campaign,CUST_910207,Social,converted,9294.27,129.08,1,1,1,719,0.387
2025-08-14,Midwest,Credit Card,Credit card awareness campaign,CUST_656759,Search,no_response,0.0,273.35,0,0,0,610,0.48
2025-07-06,Midwest,Personal Loan,Objective loan awareness campaign,CUST_162701,CRM,engaged,0.0,41.8,1,1,0,727,0.478
2025-07-21,West,Personal Loan,Objective loan awareness campaign,CUST_616267,Social,no_response,0.0,172.04,0,0,0,619,0.841
2025-07-02,Northeast,Personal Loan,Personal loan awareness campaign,CUST_014160,Branch,no_response,0.0,72.77,0,0,0,762,0.644
2025-07-02,South,Credit Card,Credit card awareness campaign,CUST_120929,Mobile App,engaged,0.0,173.62,1,1,0,705,0.868
2025-06-18,South,Credit Card,Credit card awareness campaign,CUST_361810,CRM,engaged,0.0,58.0,1,1,0,831,0.389
2025-08-29,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_775644,Mobile App,no_response,0.0,167.69,0,0,0,784,0.461
2025-06-17,Northeast,Stocks,Stocks awareness campaign,CUST_328744,CRM,no_response,0.0,57.42,0,0,0,656,0.058
2025-06-11,Northeast,Credit Card,Credit card awareness campaign,CUST_880073,Social,no_response,0.0,177.38,0,0,0,599,0.447
2025-08-27,West,Personal Loan,Personal loan awareness campaign,CUST_655181,CRM,no_response,0.0,37.46,0,0,0,675,0.407
2025-07-23,Northeast,Bonds,Bonds awareness campaign,CUST_946595,Search,engaged,0.0,74.89,1,0,0,647,0.499
2025-07-13,South,Auto Loan,Automobile loan awareness campaign,CUST_857930,Branch,no_response,0.0,76.61,0,0,0,830,0.512
2025-08-09,South,Bonds,Bonds awareness campaign,CUST_725703,Search,engaged,0.0,243.72,1,1,0,719,0.484
2025-07-08,South,Stocks,Stocks awareness campaign,CUST_035947,Social,engaged,0.0,179.02,1,1,0,776,0.237
2025-06-15,West,Credit Card,Prepaid card awareness campaign,CUST_293065,CRM,no_response,0.0,52.13,0,0,0,703,0.425
2025-08-08,South,Credit Card,Credit card awareness campaign,CUST_319263,Search,engaged,0.0,301.93,1,1,0,709,0.639
2025-06-19,Northeast,Personal Loan,Personal loan awareness campaign,CUST_936249,Search,engaged,0.0,194.71,1,1,0,718,0.38
2025-07-23,Midwest,Bonds,Bonds awareness campaign,CUST_253468,WhatsApp,engaged,0.0,99.47,1,1,0,786,0.901
2025-08-28,Midwest,Credit Card,Credit card awareness campaign,CUST_529296,Search,engaged,0.0,252.7,1,0,0,739,0.796
2025-08-27,South,Credit Card,Prepaid card awareness campaign,CUST_326247,CRM,engaged,0.0,85.78,1,1,0,657,0.537
2025-07-06,West,Personal Loan,Personal loan awareness campaign,CUST_681252,Social,engaged,0.0,147.32,1,0,0,817,0.531
2025-08-13,South,Credit Card,Prepaid card awareness campaign,CUST_533960,Social,no_response,0.0,133.87,0,0,0,702,0.175
2025-07-29,Northeast,Stocks,Stocks awareness campaign,CUST_424220,Social,engaged,0.0,100.07,1,1,0,693,0.378
2025-07-17,South,Auto Loan,Automobile loan awareness campaign,CUST_882420,Branch,engaged,0.0,97.17,1,0,0,550,0.192
2025-06-16,Midwest,Stocks,Stocks awareness campaign,CUST_806248,Mobile App,no_response,0.0,154.75,0,0,0,758,0.413
2025-07-07,Midwest,Bonds,Bonds awareness campaign,CUST_593660,Search,no_response,0.0,244.92,0,0,0,726,0.419
2025-08-01,South,Personal Loan,Personal loan awareness campaign,CUST_876147,Mobile App,no_response,0.0,249.08,0,0,0,726,0.555
2025-08-31,Midwest,Personal Loan,Personal loan awareness campaign,CUST_996164,CRM,no_response,0.0,64.88,0,0,0,696,0.485
2025-06-04,Midwest,Stocks,Stocks awareness campaign,CUST_646301,WhatsApp,no_response,0.0,60.7,0,0,0,685,0.037
2025-08-07,West,Stocks,Stocks awareness campaign,CUST_496688,WhatsApp,no_response,0.0,85.59,0,0,0,698,0.124
2025-08-19,Northeast,Bonds,Bonds awareness campaign,CUST_202946,WhatsApp,no_response,0.0,68.07,0,0,0,748,0.33
2025-08-28,Midwest,Credit Card,Prepaid card awareness campaign,CUST_320428,Branch,no_response,0.0,63.07,0,0,0,758,0.693
2025-07-12,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_353661,CRM,no_response,0.0,53.96,0,0,0,706,0.291
2025-06-14,Northeast,Personal Loan,Objective loan awareness campaign,CUST_706178,CRM,no_response,0.0,51.19,0,0,0,777,0.368
2025-06-28,South,Bonds,Bonds awareness campaign,CUST_208552,Social,no_response,0.0,104.27,0,0,0,715,0.314
2025-08-19,West,Personal Loan,Personal loan awareness campaign,CUST_802394,Search,no_response,0.0,307.59,0,0,0,690,0.358
2025-08-22,Midwest,Credit Card,Credit card awareness campaign,CUST_572860,WhatsApp,no_response,0.0,96.72,0,0,0,732,0.62
2025-07-31,Midwest,Personal Loan,Objective loan awareness campaign,CUST_908618,Search,no_response,0.0,207.6,0,0,0,638,0.02
2025-06-15,Midwest,Credit Card,Credit card awareness campaign,CUST_281460,Social,no_response,0.0,190.31,0,0,0,734,0.906
2025-06-14,West,Stocks,Stocks awareness campaign,CUST_139892,Search,no_response,0.0,245.91,0,0,0,627,0.215
2025-07-17,South,Personal Loan,Objective loan awareness campaign,CUST_585102,Social,no_response,0.0,171.03,0,0,0,658,0.279
2025-07-26,South,Credit Card,Prepaid card awareness campaign,CUST_684558,WhatsApp,engaged,0.0,105.41,1,0,0,599,0.891
2025-06-06,Midwest,Bonds,Bonds awareness campaign,CUST_523948,WhatsApp,converted,1476.2,93.01,1,1,1,709,0.166
2025-08-04,Midwest,Stocks,Stocks awareness campaign,CUST_285380,Affiliates,no_response,0.0,210.16,0,0,0,817,0.146
2025-07-23,Midwest,Personal Loan,Objective loan awareness campaign,CUST_257486,Search,no_response,0.0,261.42,0,0,0,713,0.502
2025-06-05,West,Credit Card,Credit card awareness campaign,CUST_385472,Affiliates,no_response,0.0,187.32,0,0,0,759,0.452
2025-06-12,Midwest,Bonds,Bonds awareness campaign,CUST_360677,Social,engaged,0.0,151.18,1,0,0,861,0.397
2025-07-14,West,Stocks,Stocks awareness campaign,CUST_281109,Branch,engaged,0.0,96.78,1,1,0,744,0.317
2025-08-08,West,Personal Loan,Personal loan awareness campaign,CUST_196806,CRM,no_response,0.0,52.83,0,0,0,674,0.608
2025-08-17,Midwest,Credit Card,Credit card awareness campaign,CUST_302374,CRM,no_response,0.0,65.87,0,0,0,682,0.38
2025-07-12,Midwest,Credit Card,Credit card awareness campaign,CUST_990536,CRM,engaged,0.0,66.21,1,0,0,720,0.826
2025-06-30,Midwest,Credit Card,Prepaid card awareness campaign,CUST_967150,Mobile App,engaged,0.0,118.67,1,0,0,682,0.624
2025-08-30,Northeast,Stocks,Stocks awareness campaign,CUST_323949,Branch,converted,2260.02,55.86,1,1,1,687,0.269
2025-07-15,Northeast,Credit Card,Prepaid card awareness campaign,CUST_444366,CRM,engaged,0.0,54.69,1,1,0,779,0.212
2025-07-02,West,Credit Card,Prepaid card awareness campaign,CUST_608145,CRM,no_response,0.0,52.62,0,0,0,782,0.385
2025-07-13,Midwest,Stocks,Stocks awareness campaign,CUST_878205,Search,engaged,0.0,139.8,1,1,0,621,0.048
2025-06-05,Northeast,Bonds,Bonds awareness campaign,CUST_775644,Mobile App,converted,1339.1,117.2,1,1,1,671,0.526
2025-07-01,West,Stocks,Stocks awareness campaign,CUST_832127,Social,engaged,0.0,170.65,1,1,0,692,0.474
2025-07-20,South,Auto Loan,Automobile loan awareness campaign,CUST_214563,Social,engaged,0.0,210.64,1,1,0,756,0.802
2025-08-25,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_390048,Mobile App,engaged,0.0,159.4,1,1,0,789,0.419
2025-08-09,South,Credit Card,Credit card awareness campaign,CUST_442968,Branch,engaged,0.0,24.51,1,1,0,882,0.306
2025-08-13,South,Credit Card,Credit card awareness campaign,CUST_371686,Search,no_response,0.0,255.27,0,0,0,692,0.599
2025-07-23,West,Auto Loan,Automobile loan awareness campaign,CUST_480454,Search,engaged,0.0,189.3,1,1,0,695,0.407
2025-06-13,West,Credit Card,Credit card awareness campaign,CUST_179293,Search,no_response,0.0,244.92,0,0,0,755,0.765
2025-07-09,Northeast,Personal Loan,Personal loan awareness campaign,CUST_238217,CRM,converted,5913.05,59.79,1,0,1,679,0.371
2025-09-01,South,Bonds,Bonds awareness campaign,CUST_082513,Search,no_response,0.0,209.4,0,0,0,712,0.603
2025-06-07,Midwest,Bonds,Bonds awareness campaign,CUST_409561,Mobile App,engaged,0.0,136.42,1,1,0,695,0.242
2025-08-22,South,Credit Card,Prepaid card awareness campaign,CUST_927790,Mobile App,no_response,0.0,139.22,0,0,0,563,0.59
2025-08-04,West,Credit Card,Credit card awareness campaign,CUST_361509,CRM,no_response,0.0,80.17,0,0,0,727,0.422
2025-06-29,Northeast,Personal Loan,Objective loan awareness campaign,CUST_446802,WhatsApp,engaged,0.0,89.56,1,0,0,709,0.328
2025-08-13,Northeast,Credit Card,Credit card awareness campaign,CUST_120651,Social,no_response,0.0,203.42,0,0,0,796,0.522
2025-08-18,West,Credit Card,Credit card awareness campaign,CUST_278561,Search,engaged,0.0,271.69,1,0,0,720,0.515
2025-06-07,West,Personal Loan,Objective loan awareness campaign,CUST_290149,Branch,no_response,0.0,81.67,0,0,0,645,0.44
2025-06-13,Northeast,Stocks,Stocks awareness campaign,CUST_535448,Search,no_response,0.0,121.74,0,0,0,705,0.48
2025-08-02,West,Auto Loan,Automobile loan awareness campaign,CUST_257894,Search,converted,18516.74,281.41,1,1,1,595,0.3
2025-09-01,South,Bonds,Bonds awareness campaign,CUST_146520,Social,no_response,0.0,141.68,0,0,0,647,0.38
2025-06-06,Midwest,Credit Card,Prepaid card awareness campaign,CUST_737396,Search,no_response,0.0,259.37,0,0,0,758,0.444
2025-08-02,Midwest,Credit Card,Prepaid card awareness campaign,CUST_398014,Affiliates,no_response,0.0,136.24,0,0,0,705,0.273
2025-06-16,Northeast,Credit Card,Credit card awareness campaign,CUST_413655,WhatsApp,engaged,0.0,63.34,1,1,0,775,0.377
2025-08-01,South,Credit Card,Prepaid card awareness campaign,CUST_772902,Branch,engaged,0.0,104.59,1,1,0,602,0.624
2025-07-30,Midwest,Personal Loan,Objective loan awareness campaign,CUST_104281,CRM,no_response,0.0,45.65,0,0,0,705,0.738
2025-06-12,South,Bonds,Bonds awareness campaign,CUST_542613,Mobile App,converted,2208.07,180.11,1,1,1,691,0.166
2025-08-04,Midwest,Personal Loan,Objective loan awareness campaign,CUST_424220,Affiliates,engaged,0.0,185.33,1,0,0,777,0.354
2025-08-23,West,Personal Loan,Objective loan awareness campaign,CUST_481394,Mobile App,engaged,0.0,125.3,1,1,0,760,0.64
2025-08-20,Midwest,Personal Loan,Personal loan awareness campaign,CUST_243097,CRM,no_response,0.0,59.33,0,0,0,759,0.199
2025-06-06,Northeast,Auto Loan,Automobile loan awareness campaign,CUST_857954,Social,no_response,0.0,107.96,0,0,0,812,0.25
2025-06-26,South,Personal Loan,Personal loan awareness campaign,CUST_114756,Mobile App,no_response,0.0,139.52,0,0,0,698,0.485
2025-06-25,Midwest,Credit Card,Credit card awareness campaign,CUST_274853,Social,no_response,0.0,116.69,0,0,0,800,0.74
2025-07-14,West,Stocks,Stocks awareness campaign,CUST_485278,Search,engaged,0.0,198.25,1,0,0,657,0.819
2025-06-16,South,Credit Card,Prepaid card awareness campaign,CUST_048521,Social,no_response,0.0,197.01,0,0,0,655,0.554
2025-08-19,South,Credit Card,Credit card awareness campaign,CUST_404677,Affiliates,no_response,0.0,191.44,0,0,0,765,0.625
2025-08-12,South,Personal Loan,Personal loan awareness campaign,CUST_494701,Social,no_response,0.0,100.71,0,0,0,630,0.335
2025-08-15,Northeast,Bonds,Bonds awareness campaign,CUST_519789,CRM,no_response,0.0,72.77,0,0,0,754,0.409
2025-06-21,West,Credit Card,Credit card awareness campaign,CUST_787890,Mobile App,no_response,0.0,139.75,0,0,0,726,0.283
2025-06-05,South,Personal Loan,Personal loan awareness campaign,CUST_395875,Social,engaged,0.0,138.31,1,1,0,784,0.509
2025-08-24,Midwest,Credit Card,Prepaid card awareness campaign,CUST_586344,CRM,engaged,0.0,71.2,1,1,0,716,0.499
2025-06-30,Northeast,Personal Loan,Objective loan awareness campaign,CUST_441041,Social,no_response,0.0,153.31,0,0,0,723,0.674
2025-08-02,South,Credit Card,Prepaid card awareness campaign,CUST_619077,Branch,engaged,0.0,49.6,1,1,0,751,0.445
2025-08-24,Midwest,Stocks,Stocks awareness campaign,CUST_710216,Search,no_response,0.0,321.63,0,0,0,680,0.276
2025-06-07,West,Credit Card,Credit card awareness campaign,CUST_994854,Search,engaged,0.0,219.05,1,1,0,678,0.741
2025-06-04,South,Stocks,Stocks awareness campaign,CUST_706011,CRM,no_response,0.0,58.78,0,0,0,748,0.533
2025-06-04,West,Credit Card,Prepaid card awareness campaign,CUST_545048,WhatsApp,no_response,0.0,80.89,0,0,0,718,0.859
2025-06-18,Midwest,Bonds,Bonds awareness campaign,CUST_469462,Branch,no_response,0.0,90.65,0,0,0,696,0.367
2025-06-08,Midwest,Stocks,Stocks awareness campaign,CUST_346897,CRM,engaged,0.0,52.13,1,1,0,715,0.592
2025-08-16,Midwest,Credit Card,Prepaid card awareness campaign,CUST_889898,Branch,no_response,0.0,42.96,0,0,0,816,0.482
2025-07-28,Northeast,Credit Card,Prepaid card awareness campaign,CUST_034530,Affiliates,engaged,0.0,149.46,1,0,0,693,0.892
2025-08-31,South,Credit Card,Prepaid card awareness campaign,CUST_991975,Search,no_response,0.0,292.97,0,0,0,692,0.905
2025-08-15,South,Bonds,Bonds awareness campaign,CUST_847002,Search,no_response,0.0,265.77,0,0,0,618,0.375
2025-08-29,Midwest,Personal Loan,Objective loan awareness campaign,CUST_347939,Search,no_response,0.0,205.97,0,0,0,717,0.369
2025-06-25,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_186036,Social,no_response,0.0,214.93,0,0,0,759,0.295
2025-06-29,South,Credit Card,Credit card awareness campaign,CUST_713041,CRM,engaged,0.0,71.22,1,1,0,770,0.469
2025-08-19,Northeast,Stocks,Stocks awareness campaign,CUST_896607,Social,no_response,0.0,149.34,0,0,0,726,0.557
2025-06-26,West,Auto Loan,Automobile loan awareness campaign,CUST_287718,CRM,no_response,0.0,57.51,0,0,0,777,0.282
2025-06-09,Midwest,Auto Loan,Automobile loan awareness campaign,CUST_173889,CRM,no_response,0.0,64.94,0,0,0,764,0.44
2025-08-03,West,Bonds,Bonds awareness campaign,CUST_749134,WhatsApp,no_response,0.0,71.28,0,0,0,787,0.247
2025-08-15,Northeast,Personal Loan,Objective loan awareness campaign,CUST_236013,WhatsApp,no_response,0.0,90.1,0,0,0,779,0.105
2025-08-30,West,Stocks,Stocks awareness campaign,CUST_398797,Social,engaged,0.0,172.34,1,0,0,814,0.454
2025-08-26,Midwest,Credit Card,Prepaid card awareness campaign,CUST_850285,Social,no_response,0.0,92.52,0,0,0,710,0.609
2025-06-14,West,Auto Loan,Automobile loan awareness campaign,CUST_172105,CRM,no_response,0.0,57.16,0,0,0,640,0.368
2025-08-12,Northeast,Bonds,Bonds awareness campaign,CUST_351318,CRM,engaged,0.0,55.45,1,1,0,760,0.538
2025-08-19,Midwest,Personal Loan,Personal loan awareness campaign,CUST_186403,Social,engaged,0.0,201.12,1,1,0,767,0.495
2025-08-05,West,Personal Loan,Personal loan awareness campaign,CUST_629483,Social,no_response,0.0,86.22,0,0,0,814,0.076
2025-08-16,Northeast,Personal Loan,Objective loan awareness campaign,CUST_638344,WhatsApp,engaged,0.0,81.42,1,0,0,797,0.147
